"No.","Time","Source","Destination","Protocol","Length","Info"
"10252","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10253","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10254","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10255","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10256","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10257","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10258","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10259","37.667114","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10260","37.667544","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10261","37.667854","192.168.1.8","118.98.109.79","UDP","80","54407  >  443 Len=38"
"10262","37.670113","192.168.1.8","118.98.109.79","UDP","76","54407  >  443 Len=34"
"10263","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10264","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10265","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10266","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10267","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10268","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10269","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10270","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10271","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10272","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10273","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10274","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10275","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10276","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10277","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10278","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10279","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10280","37.670219","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10281","37.670834","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10282","37.680085","192.168.1.8","118.98.109.79","UDP","76","54407  >  443 Len=34"
"10283","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10284","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10285","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10286","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10287","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10288","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10289","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10290","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10291","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10292","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10293","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10294","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10295","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10296","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10297","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10298","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10299","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10300","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10301","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10302","37.682120","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10303","37.682938","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10304","37.683208","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10305","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10306","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10307","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10308","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10309","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10310","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10311","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10312","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10313","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10314","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10315","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10316","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10317","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10318","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10319","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10320","37.684802","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10321","37.685086","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10322","37.685369","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10323","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10324","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10325","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10326","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10327","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10328","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10329","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10330","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10331","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10332","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10333","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10334","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10335","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10336","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10337","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10338","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10339","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10340","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10341","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10342","37.688324","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10343","37.688804","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10344","37.689075","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10345","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10346","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10347","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10348","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10349","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10350","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10351","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10352","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10353","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10354","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10355","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10356","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10357","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10358","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10359","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10360","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10361","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10362","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10363","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10364","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10365","37.692305","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10366","37.692792","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10367","37.693159","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10368","37.693373","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10369","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10370","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10371","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10372","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10373","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10374","37.693716","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10375","37.694958","192.168.1.8","118.98.109.79","UDP","76","54407  >  443 Len=34"
"10376","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10377","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10378","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10379","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10380","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10381","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10382","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10383","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10384","37.695184","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10385","37.702096","192.168.1.8","118.98.109.79","UDP","76","54407  >  443 Len=34"
"10386","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10387","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10388","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10389","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10390","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10391","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10392","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10393","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10394","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10395","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10396","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10397","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10398","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10399","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10400","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10401","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10402","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10403","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10404","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10405","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10406","37.711019","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10407","37.711742","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10408","37.712029","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10409","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10410","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10411","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10412","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10413","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10414","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10415","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10416","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10417","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10418","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10419","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10420","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10421","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10422","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10423","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10424","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10425","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10426","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10427","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10428","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10429","37.716166","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10430","37.716668","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10431","37.716911","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10432","37.716911","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10433","37.716911","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10434","37.716911","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10435","37.716911","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10436","37.716980","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10437","37.717240","192.168.1.8","118.98.109.79","UDP","75","54407  >  443 Len=33"
"10438","37.719551","192.168.1.8","118.98.109.79","UDP","76","54407  >  443 Len=34"
"10439","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10440","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10441","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10442","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10443","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10444","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10445","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10446","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10447","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10448","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10449","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10450","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10451","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10452","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10453","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10454","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
"10455","37.720774","118.98.109.79","192.168.1.8","UDP","1292","443  >  54407 Len=1250"
